Ensembl_ID	MN_1	OSFSCC_1	MN_2	OSFSCC_2
ENSG00000255275.3	0	0	0	0
ENSG00000159423.17_11	733	832	705	27
ENSG00000265606.1	0	0	0	0
ENSG00000221662.1	0	3	0	0
ENSG00000169991.11_10	9682	9464	7457	2168
ENSG00000272084.1_9	3	10	7	7
ENSG00000127481.15_9	10711	15033	6513	4678
ENSG00000266098.1	0	0	0	0
ENSG00000230424.3_10	9	8	7	8
ENSG00000127463.16_15	2287	11144	1987	2190
ENSG00000053372.5_7	1411	3339	2204	1492
ENSG00000286064.1_5	4	5	19	0
ENSG00000211454.16_11	5	4	15	26
ENSG00000162482.5_7	11	5	30	4
ENSG00000270728.1_8	28	71	45	20
ENSG00000053371.13_11	1144	945	1354	112
ENSG00000200403.1	0	0	0	0
ENSG00000040487.13_10	328	495	322	103
ENSG00000265192.1	0	0	3	0
ENSG00000077549.19_15	10471	15572	8555	6757
ENSG00000240490.2	3	0	1	0
ENSG00000173436.15_9	198	287	413	998
ENSG00000201609.1	0	0	0	13
ENSG00000239027.1	0	0	0	0
ENSG00000235185.1_11	0	1	0	0
ENSG00000158747.15_11	2942	3312	1719	310
ENSG00000270136.6_10	0	2	0	26
ENSG00000226396.1_9	61	47	91	1186
ENSG00000158748.4_6	0	2	0	0
ENSG00000162542.14_9	987	400	661	348
ENSG00000178828.7_6	0	0	0	0
ENSG00000235434.1_9	0	0	0	0
ENSG00000169914.6_6	450	744	629	388
ENSG00000188784.4_6	0	0	0	0
ENSG00000242688.2	0	0	3	0
ENSG00000188257.12_10	1494	3	3306	109
ENSG00000127472.11_6	19	19	36	0
ENSG00000117215.15_7	43	8	5	0
ENSG00000158786.5_4	12	20	45	39
ENSG00000227066.2_10	13	19	1	0
ENSG00000187980.7_8	31	2	169	0
ENSG00000162543.6_7	288	19	563	0
ENSG00000228105.2_8	0	0	0	0
ENSG00000284710.1_6	0	0	0	0
ENSG00000158816.16_11	0	4	30	0
ENSG00000226664.1_10	0	0	0	0
ENSG00000236963.9_13	0	10	8	41
ENSG00000226487.1_11	0	0	0	0
ENSG00000284641.1_6	0	0	0	0
ENSG00000284743.1_8	0	0	0	0
ENSG00000162545.6_7	596	4005	656	1580
ENSG00000289402.2_2	0	0	0	0
ENSG00000090432.7_7	1367	2069	1740	271
ENSG00000215520.3_5	0	0	0	0
ENSG00000183114.8_6	27	3	12	0
ENSG00000158825.6_6	1601	215	584	5
ENSG00000158828.8_7	1656	755	1441	67
ENSG00000117242.7_10	152	137	145	33
ENSG00000257033.1	0	0	0	0
ENSG00000244038.11_12	7248	13950	6657	2533
ENSG00000117245.13_10	14	80	61	54
ENSG00000235432.1_9	0	0	5	0
ENSG00000189410.12_11	14	1162	2	656
ENSG00000233069.1_8	0	2	0	0
ENSG00000127483.19_11	7266	11388	7722	7427
ENSG00000203394.2	0	0	0	0
ENSG00000075151.24_12	4198	12001	4167	8025
ENSG00000251914.1	0	0	0	0
ENSG00000221808.1	0	0	0	0
ENSG00000233072.1_5	0	5	1	5
ENSG00000236073.2_9	0	1	0	0
ENSG00000235112.1_5	0	2	2	0
ENSG00000266867.1	0	0	0	0
ENSG00000287192.1_3	0	0	1	9
ENSG00000117298.16_11	3862	16485	2935	2060
ENSG00000236936.1_8	4	6	1	0
ENSG00000231105.2_10	5	6	3	0
ENSG00000236216.5_5	8	0	2	17
ENSG00000228823.1_9	0	0	0	0
ENSG00000236009.1_9	1	0	0	0
ENSG00000227001.3_7	21	58	46	4
ENSG00000187952.9_7	1	4	0	0
ENSG00000186543.7_5	0	0	0	0
ENSG00000142794.19_10	419	933	336	131
ENSG00000176378.8_7	0	0	0	0
ENSG00000162551.14_10	109	608	226	100
ENSG00000289715.1_1	0	0	0	0
ENSG00000233431.1_7	0	2	0	0
ENSG00000221781.1	0	0	0	0
ENSG00000076864.21_14	3174	208	1946	95
ENSG00000090686.16_10	2619	4372	3569	4772
ENSG00000231978.2_9	0	0	0	0
ENSG00000187942.12_6	55	16	52	0
ENSG00000142798.20_16	7279	22689	3007	492
ENSG00000232037.3_7	1	1	2	0
ENSG00000283234.1_9	0	0	0	0
ENSG00000219073.8_9	0	3	1	0
ENSG00000264385.1	0	0	0	0
ENSG00000285959.1_4	0	0	0	0
ENSG00000263991.1	0	0	1	0
ENSG00000201919.1	0	0	0	0
ENSG00000142789.20_9	0	0	0	0
ENSG00000263582.1	0	0	1	0
ENSG00000263929.1	0	2	0	4
ENSG00000201273.1	0	0	0	0
ENSG00000228397.3_9	0	0	0	0
ENSG00000218510.9_11	19	7	25	54
ENSG00000289694.1_2	0	0	0	0
ENSG00000285752.1_7	0	0	4	26
ENSG00000285794.1_7	0	0	0	0
ENSG00000070831.18_16	57	158	92	129
ENSG00000230068.2_9	5	2	0	4
ENSG00000271428.1_7	0	1	0	0
ENSG00000271840.1	0	0	0	0
ENSG00000162552.15_10	1564	707	841	315
ENSG00000285873.1_4	55	8	46	0
ENSG00000266564.1	0	0	2	0
ENSG00000234397.3_6	7	2	3	10
ENSG00000279625.1_7	0	0	0	0
ENSG00000184677.18_13	1429	1926	1194	1128
ENSG00000237200.1_7	0	2	1	0
ENSG00000070886.12_7	0	4	0	0
ENSG00000173372.18_10	248	373	406	57
ENSG00000289692.1_2	0	0	0	0
ENSG00000159189.13_7	884	2248	1079	1623
ENSG00000173369.18_12	1031	2381	1188	2877
ENSG00000133216.17_11	137	2844	108	28
ENSG00000265422.1	0	0	0	0
ENSG00000216157.2	0	0	0	0
ENSG00000225952.1_10	0	2	0	0
ENSG00000264014.1	0	0	0	0
ENSG00000215906.9_9	0	0	0	0
ENSG00000227868.7_13	0	8	4	7
ENSG00000004487.18_11	4112	9467	3602	9085
ENSG00000240553.1_11	0	0	5	14
ENSG00000263793.1	0	1	0	0
ENSG00000266802.1	0	0	0	0
ENSG00000169641.14_11	2398	17450	2781	7024
ENSG00000229010.1_7	0	0	0	0
ENSG00000206935.1	0	0	0	0
ENSG00000252578.1	0	1	1	0
ENSG00000289014.1_1	7	4	1	0
ENSG00000179546.5_5	0	26	5	1
ENSG00000215381.3_9	0	0	0	0
ENSG00000261326.4_9	42	169	145	51
ENSG00000284726.1_9	4	6	10	17
ENSG00000125944.21_11	5042	14633	6302	18536
ENSG00000125945.15_7	1551	2557	2198	2929
ENSG00000249087.9_11	22	41	56	8
ENSG00000201405.1	0	0	0	0
ENSG00000271420.1_10	56	2	43	0
ENSG00000204219.11_10	4143	341	6480	138
ENSG00000232482.2_9	0	0	0	0
ENSG00000088280.20_9	3476	712	3248	149
ENSG00000007968.7_7	705	310	451	148
ENSG00000235052.1_10	0	1	0	0
ENSG00000117318.9_7	680	881	1174	436
ENSG00000285802.1_6	0	8	40	13
ENSG00000197880.10_8	0	3	3	0
ENSG00000229239.2_10	0	0	0	0
ENSG00000142676.14_13	37431	34931	44706	20833
ENSG00000203589.2	0	1	0	0
ENSG00000236810.8_12	23	48	26	121
ENSG00000244609.2	0	1	2	0
ENSG00000011007.13_9	2870	4536	3695	3059
ENSG00000057757.10_9	3109	2859	3623	1837
ENSG00000289835.1_1	8	0	0	0
ENSG00000011009.11_8	2044	2312	1380	817
ENSG00000117308.15_13	3150	1366	4006	250
ENSG00000117305.15_9	1316	1453	1578	348
ENSG00000179163.12_6	2882	1243	4341	460
ENSG00000188822.8_8	3	23	8	23
ENSG00000264347.1	0	0	0	0
ENSG00000238538.1	0	0	0	0
ENSG00000229106.1_5	2	1	3	2
ENSG00000232557.3_11	0	0	0	0
ENSG00000264926.1	0	0	0	0
ENSG00000230228.2_9	1	0	3	2
ENSG00000189266.13_9	796	1361	1221	4173
ENSG00000188529.15_11	1193	2528	1463	1775
ENSG00000215905.4_11	0	0	1	0
ENSG00000225315.2_11	0	5	3	7
ENSG00000142661.19_7	231	2240	6794	407
ENSG00000230703.1_9	0	0	0	0
ENSG00000142677.4_7	1642	804	665	228
ENSG00000185436.12_7	904	885	613	648
ENSG00000158055.17_6	8623	279	5157	603
ENSG00000230023.2_11	0	2	4	0
ENSG00000221032.3	0	0	0	0
ENSG00000266511.1	0	0	0	0
ENSG00000232298.2_9	4	2	3	0
ENSG00000001460.18_12	522	1104	393	481
ENSG00000001461.17_6	4497	4776	3483	1294
ENSG00000288982.1_1	56	38	40	46
ENSG00000286061.1_5	2	5	9	0
ENSG00000117602.13_9	2121	2985	2025	2491
ENSG00000266551.1	0	0	0	0
ENSG00000264443.1_10	0	0	1	0
ENSG00000184454.7_7	821	19	830	9
ENSG00000227312.2_9	6	0	3	0
ENSG00000239106.1	0	0	0	0
ENSG00000133226.19_12	4481	6336	3931	9629
ENSG00000238986.1	0	0	0	0
ENSG00000284699.1_6	0	0	2	0
ENSG00000169504.15_7	3554	27354	8898	34733
ENSG00000238482.1	0	0	0	0
ENSG00000020633.19_9	615	1396	500	279
ENSG00000229162.1_8	1	13	0	0
ENSG00000261025.1_9	1	1	3	0
ENSG00000264371.1	0	0	0	0
ENSG00000285823.1_6	0	0	0	0
ENSG00000233755.1_10	0	0	0	0
ENSG00000233419.3_7	0	0	0	0
ENSG00000231953.2_10	9	0	7	29
ENSG00000117614.10_8	2010	3348	2881	5537
ENSG00000284602.1_6	17	13	16	0
ENSG00000284657.1_6	4	0	4	0
ENSG00000117616.18_12	1666	1434	3271	1726
ENSG00000272432.1_8	0	2	4	0
ENSG00000261349.1_9	2	32	13	0
ENSG00000187010.21_13	247	31	625	14
ENSG00000224183.1_5	5	9	8	0
ENSG00000259984.1_9	5	2	4	0
ENSG00000183726.11_6	5061	8932	7372	6526
ENSG00000252515.1	0	1	1	0
ENSG00000238889.1	0	2	1	0
ENSG00000188672.19_11	141	26	180	0
ENSG00000238084.4_9	4	2	5	0
ENSG00000266468.1	0	0	0	0
ENSG00000204178.11_7	2790	3064	2891	2538
ENSG00000157978.12_6	2097	2283	2068	712
ENSG00000225643.1_8	9	9	17	11
ENSG00000117643.15_10	471	188	592	241
ENSG00000233478.1_10	1	5	2	11
ENSG00000162430.18_14	2456	4202	2119	208
ENSG00000255054.3_12	0	0	0	0
ENSG00000228172.5_11	15	14	23	0
ENSG00000117640.18_9	979	655	1860	66
ENSG00000272478.1_8	0	0	0	0
ENSG00000127423.11_9	56	473	76	410
ENSG00000236528.3_11	0	1	0	0
ENSG00000182749.6_6	1338	1190	611	218
ENSG00000207302.1	0	0	2	9
ENSG00000117632.23_11	2672	15558	3209	16265
ENSG00000229786.1_5	0	3	4	0
ENSG00000223624.1_11	0	0	0	0
ENSG00000264021.1	0	0	0	0
ENSG00000266763.1	0	0	0	0
ENSG00000158006.14_12	1646	868	2094	482
ENSG00000207237.1	0	0	0	0
ENSG00000252190.1	0	0	0	0
ENSG00000252691.1	0	0	1	0
ENSG00000158008.10_6	36	4	138	0
ENSG00000158014.15_7	2	0	83	0
ENSG00000284309.1_7	0	0	5	0
ENSG00000158022.7_5	74	6	769	0
ENSG00000265320.1	0	0	0	0
ENSG00000175087.10_8	856	660	1371	829
ENSG00000197245.6_6	88	66	184	7
ENSG00000282872.2_11	0	0	0	0
ENSG00000236782.8_11	0	6	11	0
ENSG00000142684.9_7	0	0	0	0
ENSG00000142675.18_10	994	722	456	155
ENSG00000188782.9_9	3	0	0	1
ENSG00000236155.8_11	9	1	33	12
ENSG00000278572.1_9	0	1	1	0
ENSG00000130695.16_10	640	1796	1159	835
ENSG00000270733.1_8	0	6	5	0
ENSG00000142669.15_7	5918	7843	2465	2303
ENSG00000158062.21_11	285	294	248	45
ENSG00000169442.9_6	153	180	263	111
ENSG00000176092.17_16	6283	616	1536	251
ENSG00000225854.2_9	0	3	0	1
ENSG00000265143.1	0	0	0	0
ENSG00000176083.18_13	25	21	58	18
ENSG00000131914.11_6	0	2	1	18
ENSG00000117682.18_13	1974	2026	1931	578
ENSG00000223583.1_7	5	3	1	4
ENSG00000225891.2_10	5	2	3	10
ENSG00000198830.11_6	7055	16518	8860	10294
ENSG00000224129.1_5	0	0	0	18
ENSG00000117676.14_11	2244	3889	1445	808
ENSG00000238705.1	0	0	0	0
ENSG00000243905.2	0	0	0	0
ENSG00000252802.1	0	0	2	0
ENSG00000289452.1_1	0	0	0	0
ENSG00000229247.2_9	0	0	0	0
ENSG00000238316.1	0	0	0	0
ENSG00000235069.2_9	0	0	0	0
ENSG00000260063.1_8	15	31	10	39
ENSG00000290006.1_1	0	0	0	0
ENSG00000117713.21_13	6429	6411	4025	2652
ENSG00000266138.1	0	0	0	0
ENSG00000060642.12_11	814	974	1012	560
ENSG00000241188.2	0	1	0	0
ENSG00000287810.1_3	0	0	0	0
ENSG00000204160.12_11	2072	3682	1353	231
ENSG00000175793.12_7	59990	94924	46288	22150
ENSG00000142751.15_7	852	1246	884	336
ENSG00000226698.1_8	0	0	0	0
ENSG00000289554.1_1	25	48	13	9
ENSG00000198746.13_9	346	784	353	334
ENSG00000090273.14_7	2815	6410	3366	5813
ENSG00000131910.5_7	7	2	0	0
ENSG00000175707.10_8	645	584	520	123
ENSG00000172746.6_5	0	3	1	19
ENSG00000224064.1_7	0	1	1	0
ENSG00000225294.1_5	0	1	5	18
ENSG00000253368.4_9	1150	840	463	132
ENSG00000158246.8_8	5958	382	3831	645
ENSG00000090020.11_8	2339	6142	1518	722
ENSG00000229985.2_7	0	0	0	0
ENSG00000214973.3_5	1	2	1	0
ENSG00000225159.1_5	8	11	9	27
ENSG00000225990.2_7	0	0	3	0
ENSG00000224311.1_12	0	0	1	0
ENSG00000142784.16_11	3852	3004	2989	411
ENSG00000252098.1	0	0	0	0
ENSG00000243659.1_7	0	1	4	21
ENSG00000186501.15_10	1202	1006	1005	73
ENSG00000206888.1	0	2	2	0
ENSG00000241547.1_5	8	8	8	0
ENSG00000142765.18_11	5521	1162	3656	105
ENSG00000142733.18_14	2483	1359	1180	446
ENSG00000142748.14_10	16	24	30	1
ENSG00000174950.11_10	203	14	84	7
ENSG00000231207.1_7	0	0	0	0
ENSG00000181773.7_7	13	70	5	8
ENSG00000158195.11_7	19704	18435	10426	4809
ENSG00000241169.1_10	0	0	0	0
ENSG00000237429.1_8	0	4	13	0
ENSG00000126705.15_9	2718	1899	1377	694
ENSG00000000938.13_10	160	558	225	31
ENSG00000235912.1_7	6	14	17	10
ENSG00000233975.2_10	0	10	5	27
ENSG00000126709.16_11	415	7754	5059	1504
ENSG00000225886.3_15	2	15	4	23
ENSG00000206767.1	0	0	0	0
ENSG00000226662.2_7	0	0	0	0
ENSG00000207095.1	0	0	0	0
ENSG00000287244.1_3	0	0	1	0
ENSG00000009780.16_9	583	936	979	1232
ENSG00000231344.1_7	10	8	7	1
ENSG00000230833.1_5	0	0	0	0
ENSG00000117758.14_9	2977	4185	4139	5181
ENSG00000269971.1_9	2	3	9	0
ENSG00000270031.1_9	0	0	3	0
ENSG00000223062.1	0	0	1	0
ENSG00000286433.1_5	0	0	1	0
ENSG00000117751.18_7	1530	2526	1909	2050
ENSG00000252947.1	0	0	0	0
ENSG00000268552.1	0	0	0	0
ENSG00000130775.16_10	185	1146	249	309
ENSG00000117748.10_9	1618	2276	2084	1398
ENSG00000130768.15_7	218	45	284	49
ENSG00000227050.1_10	0	0	1	0
ENSG00000158156.9_8	337	237	332	164
ENSG00000158161.16_14	1457	3057	1526	1990
ENSG00000238231.2_9	3	11	4	0
ENSG00000240750.2	0	2	1	0
ENSG00000228589.3_5	9	17	23	16
ENSG00000228943.1_7	0	0	0	0
ENSG00000289576.2_2	0	25	1	0
ENSG00000214812.3_10	0	0	0	0
ENSG00000253005.1	0	2	5	0
ENSG00000252429.1	0	1	2	0
ENSG00000169403.12_7	609	3138	543	433
ENSG00000126698.11_9	2584	6600	4194	12292
ENSG00000215902.1	0	0	0	0
ENSG00000269804.1	0	0	0	0
ENSG00000290123.1_1	0	0	5	0
ENSG00000130770.18_7	1402	1073	2466	10728
ENSG00000270605.1_8	12	19	31	23
ENSG00000271398.1_8	0	0	2	0
ENSG00000130766.5_6	1366	624	597	175
ENSG00000130772.14_6	1010	992	1353	521
ENSG00000204138.13_12	8837	4833	5097	5670
ENSG00000206779.1	0	0	0	0
ENSG00000229820.2_9	0	0	1	0
ENSG00000221216.1	11	0	0	0
ENSG00000180198.17_9	1575	3462	1267	2114
ENSG00000242125.3_8	514	509	516	300
ENSG00000200087.1	2	30	5	0
ENSG00000238821.1	0	1	0	0
ENSG00000231468.2_8	2	2	2	16
ENSG00000279443.1_7	22	13	10	31
ENSG00000180098.9_6	669	1025	848	635
ENSG00000197989.15_11	763	591	389	353
ENSG00000221539.1	12	9	6	0
ENSG00000120656.14_6	780	1751	1079	2026
ENSG00000188060.8_7	73	99	53	6
ENSG00000229388.1_10	14	0	11	0
ENSG00000270103.3_8	35	58	143	4
ENSG00000162419.13_7	754	1344	969	1173
ENSG00000252777.1	0	1	0	0
ENSG00000289291.1_1	22	6	9	18
ENSG00000198492.16_11	3316	5716	4459	5320
ENSG00000116329.12_7	0	6	15	18
ENSG00000226852.2	0	0	0	0
ENSG00000233427.1_10	0	0	0	0
ENSG00000199756.1	0	0	0	0
ENSG00000159023.23_17	3805	1762	4285	2845
ENSG00000225616.2_10	21	3	11	0
ENSG00000206704.1	0	0	0	0
ENSG00000253304.2_7	119	297	80	63
ENSG00000225750.1_10	0	0	0	10
ENSG00000116350.18_12	3121	5715	3288	5753
ENSG00000227637.1	0	1	1	0
ENSG00000116353.16_10	514	642	596	122
ENSG00000237934.1_10	0	5	3	0
ENSG00000060656.20_8	1366	1011	756	44
ENSG00000221550.1	0	0	0	0
ENSG00000230523.1_8	0	0	0	0
ENSG00000266678.1	0	0	0	0
ENSG00000225011.4_9	0	0	0	0
ENSG00000221126.1	0	0	0	0
ENSG00000228176.1_10	0	0	0	0
ENSG00000284676.1_6	0	4	0	11
ENSG00000222787.1	0	0	0	0
ENSG00000270927.1_7	0	0	1	0
ENSG00000233399.2_9	0	0	0	0
ENSG00000233372.1_8	0	0	0	0
ENSG00000231251.1_7	0	0	1	0
ENSG00000236335.1_10	0	0	0	0
ENSG00000231949.1_8	0	0	0	0
ENSG00000289710.1_1	0	0	0	0
ENSG00000162510.6_7	1	8	0	0
ENSG00000186056.11_10	53	36	24	19
ENSG00000287510.1_3	0	0	0	0
ENSG00000162511.8_7	1074	3230	721	783
ENSG00000264773.1	0	0	0	0
ENSG00000229607.1_10	0	0	0	0
ENSG00000223382.6_11	5	1	11	0
ENSG00000222784.1	0	0	0	0
ENSG00000235143.1_8	0	0	0	1
ENSG00000162512.16_9	1398	7013	1454	811
ENSG00000134644.16_13	5251	8686	4201	5792
ENSG00000200154.1	0	0	0	0
ENSG00000202107.1	0	1	1	0
ENSG00000200181.1	0	0	1	0
ENSG00000237329.2_9	0	0	0	0
ENSG00000232768.1_7	0	0	2	0
ENSG00000215900.4_8	0	0	0	0
ENSG00000225142.2_9	0	1	6	14
ENSG00000084628.10_7	38	3	75	0
ENSG00000060688.13_8	1256	3033	1623	1455
ENSG00000229447.2_9	2	6	4	0
ENSG00000121766.16_7	919	2028	1198	2642
ENSG00000229044.1_10	0	1	0	0
ENSG00000121769.8_12	105	161	2756	41
ENSG00000168528.12_10	2312	4867	1980	436
ENSG00000268950.1	0	0	0	0
ENSG00000215899.3_10	0	0	3	0
ENSG00000206981.1	0	0	0	0
ENSG00000284543.1_5	6	7	20	7
ENSG00000228682.2	0	0	0	0
ENSG00000229167.2_11	22	4	31	0
ENSG00000142910.16_10	1415	8248	1998	409
ENSG00000121764.12_6	2	2	2	0
ENSG00000162517.13_7	1979	1674	2046	936
ENSG00000235790.7_13	0	25	5	4
ENSG00000264078.1_10	0	0	2	0
ENSG00000084636.18_9	1938	12330	848	1613
ENSG00000121753.13_14	29	416	28	8
ENSG00000266580.1	0	0	0	0
ENSG00000254545.1_8	0	5	0	0
ENSG00000134668.13_13	0	458	2	72
ENSG00000203620.2_11	0	0	0	0
ENSG00000269967.1_11	0	6	1	14
ENSG00000184007.22_10	4982	13155	11577	9970
ENSG00000212673.1	0	6	10	2
ENSG00000288678.1_3	0	0	0	0
ENSG00000228634.1_10	0	1	3	0
ENSG00000284702.1_8	0	1	0	0
ENSG00000121774.18_6	4912	11213	5489	9227
ENSG00000203325.3_11	0	1	3	0
ENSG00000121775.18_7	453	636	303	62
ENSG00000266203.1	0	0	1	0
ENSG00000025800.14_7	4619	7832	5118	2511
ENSG00000250135.1_11	0	0	0	0
ENSG00000084652.16_6	4232	7002	3497	3059
ENSG00000160050.16_8	56	87	140	6
ENSG00000224066.1_11	0	0	0	0
ENSG00000160051.12_10	139	242	107	12
ENSG00000222046.3_5	0	2	0	0
ENSG00000160055.20_7	205	327	131	41
ENSG00000084623.12_9	6621	9044	8360	3148
ENSG00000291132.1_1	20	7	22	5
ENSG00000220785.10_11	0	0	0	0
ENSG00000290045.1_1	3	1	4	0
ENSG00000183615.6_6	24	113	27	0
ENSG00000182866.18_8	99	451	157	43
ENSG00000252450.1	0	0	1	43
ENSG00000116478.12_8	7595	8819	6189	4861
ENSG00000175130.7_7	1745	3443	2575	1526
ENSG00000233775.1_11	0	0	0	0
ENSG00000162526.7_6	0	1	1	0
ENSG00000225828.2_10	9	13	15	5
ENSG00000160058.19_6	3788	4179	4052	722
ENSG00000224333.1_5	0	1	0	0
ENSG00000270850.1_7	0	1	0	0
ENSG00000229259.1_7	0	0	0	0
ENSG00000263529.1	0	0	0	0
ENSG00000254553.1_11	0	0	3	10
ENSG00000273274.2_7	0	0	6	18
ENSG00000160062.15_7	235	591	402	595
ENSG00000176261.16_10	799	1170	1393	2243
ENSG00000200591.1	0	2	0	0
ENSG00000162521.19_11	4254	5853	6602	5505
ENSG00000162520.15_16	142	231	815	152
ENSG00000224409.1_11	4	22	10	0
ENSG00000162522.11_8	11034	10797	5808	1558
ENSG00000134684.13_8	3580	6013	3937	2728
ENSG00000116497.18_7	645	2335	914	1136
ENSG00000160097.20_10	312	13	2367	15
ENSG00000121905.10_6	3	5	2	9
ENSG00000121900.19_7	840	623	659	74
ENSG00000287691.1_3	13	23	5	0
ENSG00000221423.1	0	5	0	6
ENSG00000116514.17_11	1770	4579	1912	2750
ENSG00000278966.2_7	0	1	0	0
ENSG00000267885.1	0	0	0	0
ENSG00000217644.5_9	0	3	2	0
ENSG00000239670.1_7	0	3	3	21
ENSG00000236065.2_9	0	0	0	0
ENSG00000004455.18_12	4713	7347	6934	8462
ENSG00000142920.17_6	56	116	60	22
ENSG00000278997.1_7	35	35	22	6
ENSG00000116525.14_7	833	423	616	52
ENSG00000279179.1_7	9	8	14	14
ENSG00000284721.1_8	0	2	13	0
ENSG00000160094.15_8	548	363	415	156
ENSG00000270115.1_10	0	1	1	0
ENSG00000256142.1	0	0	0	0
ENSG00000184389.9_7	0	7	1	0
ENSG00000225313.5_15	10	58	22	17
ENSG00000134686.21_12	1877	5162	2729	819
ENSG00000266239.1	0	0	0	0
ENSG00000222112.1	0	6	0	0
ENSG00000233246.1_8	0	0	0	0
ENSG00000221225.1	0	0	0	0
ENSG00000234512.1_5	3	0	1	0
ENSG00000121903.15_5	310	561	259	346
ENSG00000235907.2_9	4	1	0	0
ENSG00000121904.19_9	23	1694	31	39
ENSG00000227000.2_5	0	0	0	0
ENSG00000176256.11_9	0	0	0	0
ENSG00000231163.6_10	0	0	0	0
ENSG00000201148.1_2	0	0	0	0
ENSG00000142698.15_9	2	5	1	0
ENSG00000221053.1	0	0	0	0
ENSG00000270241.1_7	0	0	0	0
ENSG00000287703.1_5	0	0	0	0
ENSG00000207941.1	0	0	0	0
ENSG00000163866.9_8	1060	2050	1539	794
ENSG00000189280.3_4	2249	1734	1630	445
ENSG00000189433.7_8	27	286	11	28
ENSG00000255811.1_11	0	0	0	0
ENSG00000216162.1	0	0	0	0
ENSG00000188910.8_6	1870	4072	1002	854
ENSG00000187513.9_7	50	168	336	0
ENSG00000230163.1_8	0	0	0	0
ENSG00000116544.12_7	7	15	10	15
ENSG00000252728.1	0	0	0	0
ENSG00000284773.1_8	4	17	2	22
ENSG00000241014.2_11	0	8	1	0
ENSG00000243749.2_8	0	4	2	0
ENSG00000271741.1_12	0	0	0	0
ENSG00000163867.17_9	341	910	640	1236
ENSG00000197056.11_7	348	1815	544	3152
ENSG00000233940.1_5	0	0	0	0
ENSG00000228348.1_5	0	4	0	1
ENSG00000284640.1_8	17	5	34	0
ENSG00000116560.12_8	9070	22613	8256	40451
ENSG00000201868.1	0	0	2	10
ENSG00000263591.1	0	1	1	16
ENSG00000146463.12_11	2378	4953	3045	5148
ENSG00000240374.2	0	2	0	0
ENSG00000201542.1	0	3	0	0
ENSG00000229994.1_5	167	136	230	328
ENSG00000227409.1_9	0	2	0	0
ENSG00000142687.19_9	5126	3912	5723	1376
ENSG00000202129.1	0	0	0	0
ENSG00000236274.1_7	0	3	10	0
ENSG00000020129.16_8	827	1013	716	305
ENSG00000239636.3_12	1	5	3	14
ENSG00000116819.9_7	110	28	49	5
ENSG00000126067.12_7	3992	11733	4965	6351
ENSG00000239859.2	2	0	0	7
ENSG00000142686.8_7	173	769	443	484
ENSG00000092853.14_11	271	2909	263	3475
ENSG00000232335.1_8	0	0	0	0
ENSG00000134698.11_6	1747	1536	1620	1097
ENSG00000092847.14_10	2437	2714	2020	812
ENSG00000271164.1_7	0	0	0	0
ENSG00000286899.1_6	0	0	0	23
ENSG00000271914.1_9	0	0	0	0
ENSG00000126070.20_6	758	2447	1100	1345
ENSG00000271554.1_10	0	3	3	13
ENSG00000232862.5_10	3	6	1	15
ENSG00000092850.12_7	18	4	6	5
ENSG00000116863.11_6	958	942	1064	214
ENSG00000171812.13_12	1068	2757	444	11
ENSG00000054116.12_7	2948	4507	3414	2781
ENSG00000116871.16_13	6978	15126	7295	3241
ENSG00000264592.1	0	0	0	0
ENSG00000054118.15_9	8247	12676	7858	10478
ENSG00000231849.1_5	0	3	5	0
ENSG00000214193.11_14	749	869	282	186
ENSG00000142694.7_5	0	0	0	0
ENSG00000286379.1_5	39	5	18	23
ENSG00000196182.11_10	3850	1747	3324	1095
ENSG00000181817.6_7	547	684	976	202
ENSG00000222821.1	0	0	0	0
ENSG00000116885.18_9	306	237	394	97
ENSG00000201448.1	0	0	1	0
ENSG00000116898.12_7	2055	3069	3397	2964
ENSG00000119535.19_15	74	1580	182	52
ENSG00000230214.1_5	0	0	0	0
ENSG00000284705.1_6	0	0	0	0
ENSG00000284720.1_8	0	0	0	0
ENSG00000234481.2_11	0	0	0	0
ENSG00000163873.10_8	121	41	71	0
ENSG00000284650.1_6	0	2	10	0
ENSG00000223944.3_13	0	1	3	9
ENSG00000264698.1	0	0	0	0
ENSG00000207328.1	0	0	7	15
ENSG00000252368.1_2	0	0	0	0
ENSG00000230451.2_7	0	0	0	0
ENSG00000233621.3_14	128	314	323	213
ENSG00000163874.11_7	1402	2689	1397	1302
ENSG00000163875.16_11	2420	2829	2590	3820
ENSG00000263675.1	0	3	0	0
ENSG00000163877.11_7	808	1743	1107	1131
ENSG00000232273.1_5	0	3	2	0
ENSG00000237749.4_9	40	38	70	148
ENSG00000163879.11_9	264	71	317	10
ENSG00000134697.13_10	2518	6356	3534	9092
ENSG00000284748.1_6	0	0	0	0
ENSG00000169218.14_7	24	22	34	18
ENSG00000116922.15_12	542	974	564	802
ENSG00000134690.11_6	493	2000	248	1883
ENSG00000183317.17_13	28	8	49	30
ENSG00000200421.1	0	3	0	13
ENSG00000238871.1	0	0	0	0
ENSG00000214141.4_5	0	0	0	0
ENSG00000227416.2_7	0	0	0	0
ENSG00000185090.15_8	90	63	109	59
ENSG00000233728.1_10	0	0	0	0
ENSG00000196449.4_7	531	895	799	394
ENSG00000197982.14_8	862	595	799	37
ENSG00000188786.10_7	3400	3063	2771	2408
ENSG00000230610.1	0	0	0	0
ENSG00000235673.1_7	0	1	1	0
